Timestamp,Electricity_kWh,Water_Litres,Outdoor_Temp_C,Humidity_Pct,Pressure_PSI,Thermal_Temp_C,Vibration_mm_s,Is_Anomaly
2026-06-07 10:00:00,2213.13,3144.81,25.8,67.3,43.09,71.3,2.38,0
2026-06-07 10:15:00,2287.09,2987.23,32.4,57.5,39.07,67.14,2.54,0
2026-06-07 10:30:00,2257.72,3036.05,38.9,50.8,41.47,65.84,2.48,0
2026-06-07 10:45:00,2226.87,3272.27,26.6,44.3,41.15,68.56,2.3,0
2026-06-07 11:00:00,2105.14,3116.99,36.5,54.2,42.19,68.67,2.8,0
2026-06-07 11:15:00,2256.58,2884.26,31.1,44.3,41.85,65.7,2.54,0
2026-06-07 11:30:00,2425.84,3237.88,34.8,48.0,43.46,67.96,2.36,0
2026-06-07 11:45:00,2361.45,2999.78,28.9,84.4,40.27,69.4,2.11,0
2026-06-07 12:00:00,2391.18,3380.99,27.4,60.0,42.55,69.3,2.23,0
2026-06-07 12:15:00,2138.65,3262.01,27.4,63.9,43.17,69.66,2.01,0
2026-06-07 12:30:00,2081.25,3032.9,26.1,79.3,44.73,69.13,2.5,0
2026-06-07 12:45:00,2184.91,3292.15,27.8,84.8,41.92,67.13,2.14,0
2026-06-07 13:00:00,2206.69,3110.18,35.0,66.2,42.89,67.12,2.42,0
2026-06-07 13:15:00,2331.3,3227.92,38.2,76.6,40.34,65.4,2.91,0
2026-06-07 13:30:00,1996.9,3172.71,37.2,54.7,39.63,72.86,2.86,0
2026-06-07 13:45:00,2383.55,2973.05,35.3,53.8,43.51,68.43,2.49,0
2026-06-07 14:00:00,2181.04,3003.47,26.7,58.1,42.49,67.84,2.47,0
2026-06-07 14:15:00,2148.77,3254.49,29.3,70.3,43.91,66.08,3.06,0
2026-06-07 14:30:00,2078.55,3049.78,29.6,70.7,40.85,75.74,2.66,0
2026-06-07 14:45:00,2001.42,3039.45,28.7,54.2,43.12,65.72,2.4,0
2026-06-07 15:00:00,2298.78,2956.73,32.7,46.0,44.74,67.33,2.07,0
2026-06-07 15:15:00,2208.8,3163.54,33.0,68.5,43.0,69.44,2.62,0
2026-06-07 15:30:00,2045.2,3409.38,30.4,45.8,42.83,69.9,2.75,0
2026-06-07 15:45:00,2044.59,2939.87,30.3,66.0,42.51,70.79,2.31,0
2026-06-07 16:00:00,2159.71,3103.63,37.4,71.2,40.61,72.92,2.59,0
2026-06-07 16:15:00,2400.28,3311.83,36.8,71.5,44.13,69.67,2.39,0
2026-06-07 16:30:00,3470.16,5712.9,29.6,73.9,26.5,102.5,8.7,1
2026-06-07 16:45:00,2019.62,3167.86,38.7,79.3,43.11,67.76,1.75,0
2026-06-07 17:00:00,2170.51,2940.64,39.3,62.5,40.62,69.17,2.43,0
2026-06-07 17:15:00,2167.27,3164.25,29.9,72.9,41.08,73.57,2.79,0
2026-06-07 17:30:00,1876.37,3071.93,30.3,67.9,44.22,64.91,2.31,0
2026-06-07 17:45:00,2193.48,3247.86,32.6,48.4,42.08,71.41,2.52,0
2026-06-07 18:00:00,2172.29,3278.11,39.1,41.2,44.24,68.85,2.27,0
2026-06-07 18:15:00,2283.54,3488.43,38.1,52.8,42.41,70.49,2.61,0
2026-06-07 18:30:00,2421.87,3186.94,26.5,59.9,40.29,68.15,2.44,0
2026-06-07 18:45:00,2335.19,3148.87,30.9,67.8,43.57,66.29,2.22,0
2026-06-07 19:00:00,2167.73,3129.16,33.3,78.2,41.79,70.28,2.9,0
2026-06-07 19:15:00,2067.22,3047.03,32.5,48.8,43.34,70.04,2.78,0
2026-06-07 19:30:00,2508.8,3150.77,27.9,45.6,42.53,70.83,2.32,0
2026-06-07 19:45:00,2207.11,3055.69,37.9,83.4,40.65,68.37,2.65,0
2026-06-07 20:00:00,2201.67,3125.27,35.2,44.9,42.7,66.9,2.66,0
2026-06-07 20:15:00,2197.1,3297.64,37.6,61.5,45.14,64.5,2.69,0
2026-06-07 20:30:00,2223.77,2949.02,37.9,66.4,43.09,70.45,1.99,0
2026-06-07 20:45:00,2182.68,3270.98,36.2,64.4,42.43,69.46,2.8,0
2026-06-07 21:00:00,2131.16,3297.57,31.6,43.9,43.79,65.99,2.33,0
2026-06-07 21:15:00,2134.38,3082.29,34.2,42.6,42.75,67.05,2.39,0
2026-06-07 21:30:00,2196.07,2781.72,27.4,44.7,42.75,67.23,3.29,0
2026-06-07 21:45:00,2134.79,3008.83,35.1,66.4,41.19,64.69,2.59,0
2026-06-07 22:00:00,2114.46,3294.55,27.7,64.5,42.78,66.36,2.38,0
2026-06-07 22:15:00,2212.77,3096.57,35.4,50.5,43.74,65.57,1.84,0
2026-06-07 22:30:00,2169.4,2950.1,28.4,68.7,41.5,67.37,2.92,0
2026-06-07 22:45:00,2380.48,3024.28,26.8,76.9,44.21,66.55,2.1,0
2026-06-07 23:00:00,1881.88,3226.09,27.5,41.9,42.39,64.33,2.2,0
2026-06-07 23:15:00,2330.98,3182.01,25.0,62.4,41.43,73.46,2.4,0
2026-06-07 23:30:00,2349.53,3064.16,35.8,71.0,43.7,71.53,2.92,0
2026-06-07 23:45:00,1951.19,3044.98,36.0,51.4,42.16,66.45,2.73,0
2026-06-08 00:00:00,2158.88,3041.24,32.7,53.8,43.41,69.08,2.45,0
2026-06-08 00:15:00,2155.43,2961.64,27.4,67.6,42.15,69.44,2.59,0
2026-06-08 00:30:00,2031.1,3342.31,26.3,80.4,42.43,71.38,2.32,0
2026-06-08 00:45:00,2106.66,3051.65,25.3,76.4,43.09,66.35,2.54,0
2026-06-08 01:00:00,2066.73,3282.57,27.5,66.2,42.85,71.13,2.52,0
2026-06-08 01:15:00,2410.27,3328.2,38.4,72.9,40.11,67.03,2.79,0
2026-06-08 01:30:00,2312.28,3249.75,28.6,56.4,41.15,65.06,2.79,0
2026-06-08 01:45:00,2352.59,3035.26,30.3,68.8,43.62,70.21,2.65,0
2026-06-08 02:00:00,2286.6,3160.56,26.6,61.0,42.34,71.63,2.39,0
2026-06-08 02:15:00,2064.51,3096.37,28.3,48.5,41.87,74.87,2.72,0
2026-06-08 02:30:00,2137.06,2964.44,32.8,71.6,40.87,65.4,2.47,0
2026-06-08 02:45:00,2258.72,3148.65,34.1,65.0,41.2,70.15,2.18,0
2026-06-08 03:00:00,2053.34,2923.14,28.7,56.1,40.07,67.38,2.38,0
2026-06-08 03:15:00,2285.56,3278.15,25.9,81.0,42.38,70.36,2.53,0
2026-06-08 03:30:00,2171.16,3030.31,30.9,40.9,41.78,64.72,2.77,0
2026-06-08 03:45:00,2155.02,3130.17,28.5,54.2,41.34,65.24,2.44,0
2026-06-08 04:00:00,2285.32,3142.49,28.3,42.6,42.42,66.46,2.14,0
2026-06-08 04:15:00,2253.31,3061.16,39.4,74.5,42.94,68.6,2.52,0
2026-06-08 04:30:00,2156.68,3188.0,34.2,71.6,45.01,66.8,2.53,0
2026-06-08 04:45:00,2339.12,3028.76,33.4,54.9,40.69,70.05,2.56,0
2026-06-08 05:00:00,2070.27,3230.69,31.2,70.4,43.89,70.97,2.78,0
2026-06-08 05:15:00,2273.91,2898.1,31.4,57.8,43.67,69.9,2.81,0
2026-06-08 05:30:00,2271.17,3118.96,33.1,74.0,41.57,72.45,2.32,0
2026-06-08 05:45:00,2162.85,3390.84,35.4,60.4,42.74,69.44,2.32,0
2026-06-08 06:00:00,2239.14,2949.95,35.5,58.6,41.95,65.36,2.19,0
2026-06-08 06:15:00,2049.87,2998.34,27.6,82.1,42.72,71.81,2.71,0
2026-06-08 06:30:00,2310.88,3177.09,32.5,51.3,44.31,66.89,2.93,0
2026-06-08 06:45:00,2177.81,3126.94,31.2,45.4,43.23,70.68,2.41,0
2026-06-08 07:00:00,2137.27,3152.59,38.1,66.3,43.11,72.33,2.43,0
2026-06-08 07:15:00,2325.88,3173.38,34.5,83.6,41.98,69.54,2.94,0
2026-06-08 07:30:00,2115.48,3195.21,33.0,57.0,40.72,64.66,2.65,0
2026-06-08 07:45:00,2030.98,3266.45,26.7,42.8,42.25,66.1,2.63,0
2026-06-08 08:00:00,2013.2,3161.47,34.1,55.3,43.95,71.71,2.14,0
2026-06-08 08:15:00,2272.72,3063.81,26.8,62.8,40.67,67.98,2.7,0
2026-06-08 08:30:00,2046.35,3200.89,30.1,47.3,41.23,68.6,2.22,0
2026-06-08 08:45:00,2410.58,3384.98,27.1,69.6,42.65,70.3,2.16,0
2026-06-08 09:00:00,1950.17,3080.1,35.4,84.9,41.32,70.14,2.4,0
2026-06-08 09:15:00,2403.57,2953.82,28.1,60.3,41.55,69.1,2.32,0
2026-06-08 09:30:00,2225.32,3266.06,30.9,56.0,41.99,67.88,2.43,0
2026-06-08 09:45:00,2188.39,3081.94,38.4,58.0,40.86,67.62,2.07,0
2026-06-08 10:00:00,2134.61,2774.1,28.1,45.2,41.33,70.54,2.79,0
2026-06-08 10:15:00,2247.9,3227.11,32.6,79.7,43.34,69.78,2.84,0
2026-06-08 10:30:00,2195.48,3019.7,31.3,58.7,40.93,67.76,1.92,0
2026-06-08 10:45:00,2332.4,3086.42,25.3,57.4,40.58,71.11,2.79,0
2026-06-08 11:00:00,2213.71,3149.8,36.9,69.7,41.74,68.08,2.26,0
2026-06-08 11:15:00,2218.04,3128.57,26.0,59.9,43.38,66.27,2.76,0
2026-06-08 11:30:00,2156.37,3206.42,32.1,69.2,42.26,66.5,2.48,0
2026-06-08 11:45:00,2193.17,3034.68,33.4,42.8,41.94,65.95,2.51,0
2026-06-08 12:00:00,2236.94,3176.97,34.4,76.6,42.55,67.72,2.44,0
2026-06-08 12:15:00,1994.78,3061.07,35.3,82.3,40.41,71.48,2.86,0
2026-06-08 12:30:00,2038.22,3210.82,28.8,69.2,43.09,66.39,2.13,0
2026-06-08 12:45:00,2289.19,3192.31,25.1,83.0,42.96,68.87,2.68,0
2026-06-08 13:00:00,2220.5,2959.68,35.9,46.8,42.01,66.76,2.83,0
2026-06-08 13:15:00,2177.92,3262.9,33.0,61.5,43.71,67.75,2.71,0
2026-06-08 13:30:00,2202.21,3019.61,37.5,67.1,41.15,64.62,3.2,0
2026-06-08 13:45:00,2241.71,3221.21,37.3,66.2,43.85,67.85,2.34,0
2026-06-08 14:00:00,2135.23,3155.09,37.6,58.1,42.69,67.92,2.79,0
2026-06-08 14:15:00,2106.6,3375.73,32.3,55.2,42.1,69.75,2.47,0
2026-06-08 14:30:00,2223.5,3066.48,30.0,45.7,42.48,68.96,2.87,0
2026-06-08 14:45:00,2082.6,3047.6,36.9,57.6,42.37,65.4,2.5,0
2026-06-08 15:00:00,2248.99,3097.09,31.8,47.3,43.96,71.11,2.38,0
2026-06-08 15:15:00,1995.69,3054.52,27.8,73.0,41.21,68.93,2.89,0
2026-06-08 15:30:00,2323.5,3219.99,37.8,49.4,41.58,68.9,2.35,0
2026-06-08 15:45:00,2256.71,2857.55,38.2,42.6,43.74,68.38,2.08,0
2026-06-08 16:00:00,2230.72,2941.95,32.0,64.9,41.79,67.11,2.34,0
2026-06-08 16:15:00,2317.92,2939.83,26.1,66.8,43.58,68.94,2.69,0
2026-06-08 16:30:00,2399.86,3242.55,30.8,79.2,44.54,69.59,2.92,0
2026-06-08 16:45:00,2321.72,3356.59,37.1,66.0,42.02,64.03,2.53,0
2026-06-08 17:00:00,1979.1,3084.33,38.5,55.5,43.32,67.05,2.9,0
2026-06-08 17:15:00,2046.45,3074.68,28.1,76.1,41.12,67.76,2.09,0
2026-06-08 17:30:00,2125.02,3110.51,26.0,64.3,43.41,69.04,2.37,0
2026-06-08 17:45:00,2203.13,3274.28,38.2,43.6,42.74,71.38,2.41,0
2026-06-08 18:00:00,2262.12,2960.9,30.8,65.5,43.07,66.47,2.47,0
2026-06-08 18:15:00,2112.91,3135.76,33.1,80.9,41.73,67.16,2.53,0
2026-06-08 18:30:00,2222.41,3246.28,39.5,57.8,40.51,67.12,2.71,0
2026-06-08 18:45:00,2109.35,3175.16,26.0,53.3,43.1,66.4,2.37,0
2026-06-08 19:00:00,2126.62,3128.44,34.7,46.5,40.02,67.53,2.54,0
2026-06-08 19:15:00,2031.2,3250.16,26.1,46.8,42.12,70.33,2.49,0
2026-06-08 19:30:00,2089.21,2694.52,30.6,59.5,43.63,65.77,2.22,0
2026-06-08 19:45:00,2037.8,3201.68,37.1,66.8,42.73,69.47,2.47,0
2026-06-08 20:00:00,2082.9,3001.89,31.5,43.6,44.84,64.15,2.46,0
2026-06-08 20:15:00,2326.44,2825.41,40.0,82.3,43.73,67.0,2.45,0
2026-06-08 20:30:00,2086.07,3176.68,33.4,74.0,41.72,67.58,2.51,0
2026-06-08 20:45:00,2515.89,3306.05,29.8,66.4,42.53,72.59,2.52,0
2026-06-08 21:00:00,2259.2,3079.38,28.3,77.3,42.44,67.71,2.37,0
2026-06-08 21:15:00,2222.18,3242.93,30.3,43.6,40.6,62.9,2.88,0
2026-06-08 21:30:00,2097.0,3341.84,30.6,61.5,41.37,63.4,2.15,0
2026-06-08 21:45:00,2284.04,3297.24,26.0,68.4,41.83,68.49,2.28,0
2026-06-08 22:00:00,2130.92,3345.99,30.5,77.3,40.06,69.93,3.33,0
2026-06-08 22:15:00,2214.64,3211.32,32.0,75.3,42.56,69.34,2.19,0
2026-06-08 22:30:00,2507.21,3111.32,35.8,52.5,42.2,68.82,2.09,0
2026-06-08 22:45:00,2188.47,2859.71,34.9,82.3,40.49,71.31,2.72,0
2026-06-08 23:00:00,2337.91,3063.09,35.6,45.6,42.99,67.05,1.88,0
2026-06-08 23:15:00,2115.62,2973.51,25.1,79.4,43.36,70.64,2.43,0
2026-06-08 23:30:00,2195.8,3425.64,28.3,83.7,42.77,64.32,3.14,0
2026-06-08 23:45:00,2412.5,3073.62,34.9,48.0,42.11,66.14,2.04,0
2026-06-09 00:00:00,2124.76,3118.48,32.3,72.5,43.21,63.88,1.91,0
2026-06-09 00:15:00,2417.49,3182.72,25.1,41.8,43.32,67.71,2.05,0
2026-06-09 00:30:00,2284.93,3106.54,37.1,58.2,42.87,68.28,2.77,0
2026-06-09 00:45:00,2132.5,3354.26,36.6,63.2,41.51,68.69,2.84,0
2026-06-09 01:00:00,2275.89,3006.6,33.2,66.1,42.83,68.55,2.35,0
2026-06-09 01:15:00,2316.71,3129.19,26.0,82.1,43.93,66.08,2.7,0
2026-06-09 01:30:00,2274.62,2988.63,36.5,70.3,41.78,67.92,2.92,0
2026-06-09 01:45:00,2011.57,2902.0,33.8,61.7,45.02,64.66,3.04,0
2026-06-09 02:00:00,2112.74,3008.23,36.7,76.4,41.87,71.81,2.43,0
2026-06-09 02:15:00,2170.3,3094.44,36.3,82.8,42.54,67.64,1.81,0
2026-06-09 02:30:00,2191.07,3035.6,37.0,41.0,41.69,67.18,2.25,0
2026-06-09 02:45:00,2274.48,2996.14,32.8,84.2,42.77,72.37,2.37,0
2026-06-09 03:00:00,3554.12,5344.75,27.1,43.9,26.5,102.5,8.7,1
2026-06-09 03:15:00,2039.76,3087.53,35.1,76.6,41.84,65.59,2.44,0
2026-06-09 03:30:00,2245.62,2874.29,34.3,52.6,41.19,65.66,2.84,0
2026-06-09 03:45:00,2273.27,3214.01,36.1,45.9,42.66,68.23,2.88,0
2026-06-09 04:00:00,2267.17,3112.37,27.5,59.8,43.69,69.48,2.45,0
2026-06-09 04:15:00,2329.69,2881.37,27.9,69.0,43.28,70.25,2.83,0
2026-06-09 04:30:00,2300.07,3053.62,38.4,57.1,39.65,74.83,2.61,0
2026-06-09 04:45:00,2255.1,2987.18,36.2,42.5,44.95,62.78,2.52,0
2026-06-09 05:00:00,2191.58,3147.88,38.6,67.0,42.85,69.92,2.77,0
2026-06-09 05:15:00,2000.68,3301.07,36.4,80.6,41.57,67.01,2.52,0
2026-06-09 05:30:00,2251.55,2818.72,34.0,57.2,42.69,66.93,3.12,0
2026-06-09 05:45:00,2224.92,3117.25,34.8,49.7,42.71,66.85,2.07,0
2026-06-09 06:00:00,2232.59,3075.98,38.3,59.9,41.7,66.13,2.35,0
2026-06-09 06:15:00,2046.79,3200.7,33.7,42.2,42.74,72.61,2.46,0
2026-06-09 06:30:00,2070.27,3131.98,34.5,76.9,41.77,70.51,2.63,0
2026-06-09 06:45:00,2326.38,2987.2,27.3,77.2,42.01,68.46,2.88,0
2026-06-09 07:00:00,2195.25,3052.14,32.1,66.5,41.68,71.78,2.49,0
2026-06-09 07:15:00,2281.78,2980.6,35.7,55.9,40.78,64.62,2.07,0
2026-06-09 07:30:00,2203.4,3261.4,29.1,76.0,42.68,65.07,2.75,0
2026-06-09 07:45:00,2203.57,3103.2,28.0,65.0,43.2,62.96,2.73,0
2026-06-09 08:00:00,2312.59,3385.18,29.7,77.2,43.12,66.65,1.92,0
2026-06-09 08:15:00,2138.07,3090.9,28.6,68.4,43.48,68.8,2.5,0
2026-06-09 08:30:00,2211.53,2993.74,28.2,75.3,42.89,68.66,2.02,0
2026-06-09 08:45:00,2144.53,2872.94,31.4,66.9,41.86,68.77,2.3,0
2026-06-09 09:00:00,2147.86,2829.53,38.6,58.6,43.51,64.87,2.23,0
2026-06-09 09:15:00,2162.9,2862.38,32.6,83.1,40.87,70.41,2.74,0
2026-06-09 09:30:00,2226.66,3140.07,27.8,64.4,41.42,69.0,2.54,0
2026-06-09 09:45:00,2142.55,3176.31,26.2,67.2,41.34,70.23,2.11,0
2026-06-09 10:00:00,2350.69,2862.82,35.4,49.9,43.8,63.67,2.76,0
2026-06-09 10:15:00,2092.65,3234.26,30.7,68.2,43.63,69.18,2.07,0
2026-06-09 10:30:00,2177.58,3027.54,37.3,65.7,43.08,65.43,2.6,0
2026-06-09 10:45:00,2147.23,3122.02,34.9,48.3,43.79,67.41,2.26,0
2026-06-09 11:00:00,2373.64,3341.83,36.9,42.7,41.44,69.74,2.39,0
2026-06-09 11:15:00,2223.59,3234.53,29.1,67.2,42.92,68.63,2.65,0
2026-06-09 11:30:00,2323.82,3059.72,35.4,74.4,42.35,66.27,2.66,0
2026-06-09 11:45:00,2021.73,2966.32,29.0,63.6,43.52,68.42,2.9,0
2026-06-09 12:00:00,2232.05,2777.23,39.1,50.2,42.36,64.57,2.48,0
2026-06-09 12:15:00,2306.76,2992.13,34.5,70.0,42.04,71.28,2.59,0
2026-06-09 12:30:00,2209.87,3068.33,29.9,43.6,43.15,67.89,2.37,0
2026-06-09 12:45:00,2327.86,2951.92,29.0,59.9,43.55,71.2,2.55,0
2026-06-09 13:00:00,2137.93,3080.31,27.9,47.4,41.7,67.08,2.63,0
2026-06-09 13:15:00,2369.12,3111.53,35.4,48.3,42.43,67.09,2.47,0
2026-06-09 13:30:00,2475.87,3066.27,28.3,49.1,41.23,66.49,1.96,0
2026-06-09 13:45:00,2156.46,3002.5,33.9,57.4,39.5,70.59,2.6,0
2026-06-09 14:00:00,2146.54,3125.3,29.0,42.3,42.74,66.63,2.61,0
2026-06-09 14:15:00,2374.41,3166.29,34.9,57.9,43.23,70.01,2.3,0
2026-06-09 14:30:00,2389.55,2936.44,37.2,63.0,42.81,67.44,2.11,0
2026-06-09 14:45:00,2137.26,3311.64,36.7,61.7,40.16,63.46,2.94,0
2026-06-09 15:00:00,2149.58,3085.21,36.4,57.2,42.08,66.97,2.65,0
2026-06-09 15:15:00,2166.19,3102.83,27.8,77.8,39.84,65.45,2.43,0
2026-06-09 15:30:00,2038.67,3206.23,26.3,46.5,44.14,68.48,2.16,0
2026-06-09 15:45:00,2089.76,3134.98,35.5,62.8,41.2,65.42,2.25,0
2026-06-09 16:00:00,2079.5,3242.97,30.5,42.8,44.01,70.71,2.89,0
2026-06-09 16:15:00,2107.86,3143.07,31.5,43.2,43.64,68.17,2.54,0
2026-06-09 16:30:00,2195.84,3008.13,25.5,65.8,41.42,67.96,2.33,0
2026-06-09 16:45:00,2228.11,3154.23,28.9,65.5,41.14,70.04,2.65,0
2026-06-09 17:00:00,2386.06,2928.44,25.5,79.5,42.92,70.81,2.26,0
2026-06-09 17:15:00,2080.2,3116.28,38.2,65.1,41.49,68.35,2.95,0
2026-06-09 17:30:00,2318.12,3095.02,28.7,83.2,42.62,66.47,2.91,0
2026-06-09 17:45:00,2174.32,3068.78,33.4,42.2,41.92,63.97,2.36,0
2026-06-09 18:00:00,2194.06,3080.72,25.6,44.4,40.36,66.68,2.31,0
2026-06-09 18:15:00,2280.98,2817.72,35.0,42.0,39.82,66.86,1.71,0
2026-06-09 18:30:00,2065.27,3017.69,29.8,48.3,42.77,68.67,2.06,0
2026-06-09 18:45:00,2245.89,3113.93,38.5,64.4,41.83,67.54,2.1,0
2026-06-09 19:00:00,2219.97,3123.98,38.3,69.1,41.84,70.12,2.54,0
2026-06-09 19:15:00,2259.09,2945.85,29.9,42.1,43.34,66.87,2.4,0
2026-06-09 19:30:00,2234.7,3289.86,38.5,82.6,43.91,68.26,2.1,0
2026-06-09 19:45:00,2494.64,2970.07,39.9,77.9,42.17,71.36,2.42,0
2026-06-09 20:00:00,2123.47,3245.42,37.4,53.3,42.09,69.25,2.65,0
2026-06-09 20:15:00,2136.28,3164.08,37.7,43.5,43.1,68.25,2.66,0
2026-06-09 20:30:00,2125.22,3003.07,28.7,47.6,40.87,66.9,1.93,0
2026-06-09 20:45:00,2133.34,3366.3,33.7,45.7,42.77,66.82,2.46,0
2026-06-09 21:00:00,2123.51,2920.95,26.0,45.5,43.16,66.27,2.08,0
2026-06-09 21:15:00,2342.68,3237.87,26.4,63.3,43.32,67.05,2.77,0
2026-06-09 21:30:00,2370.46,3250.09,40.0,51.1,40.18,70.29,2.74,0
2026-06-09 21:45:00,2131.51,2999.41,29.9,56.1,41.59,67.85,2.23,0
2026-06-09 22:00:00,2100.12,3308.87,36.2,84.5,41.45,65.03,2.27,0
2026-06-09 22:15:00,2256.57,3062.49,37.1,70.8,42.62,72.82,2.36,0
2026-06-09 22:30:00,2133.73,3143.3,37.9,82.7,43.08,69.2,1.82,0
2026-06-09 22:45:00,2275.95,3139.05,40.0,46.4,44.3,64.88,2.6,0
2026-06-09 23:00:00,2224.35,3079.85,28.6,57.2,41.91,67.3,2.42,0
2026-06-09 23:15:00,2018.11,3221.62,25.6,65.0,41.9,68.68,2.79,0
2026-06-09 23:30:00,2385.7,3219.02,31.2,43.5,43.88,72.66,2.17,0
2026-06-09 23:45:00,2415.51,2837.72,27.0,40.2,42.86,65.63,2.31,0
2026-06-10 00:00:00,2126.47,3295.65,25.3,70.2,44.02,70.84,2.05,0
2026-06-10 00:15:00,2153.48,2850.63,30.4,68.9,42.85,71.9,2.2,0
2026-06-10 00:30:00,2234.3,3254.88,36.8,58.5,41.11,66.83,2.15,0
2026-06-10 00:45:00,2240.13,3269.01,33.5,62.0,40.9,67.71,2.8,0
2026-06-10 01:00:00,2279.03,2936.36,29.7,58.7,40.64,65.81,2.29,0
2026-06-10 01:15:00,2441.22,3038.38,34.8,41.1,43.29,67.89,2.54,0
2026-06-10 01:30:00,2178.77,2934.14,28.5,55.1,43.93,68.31,2.39,0
2026-06-10 01:45:00,2104.2,3067.76,25.2,48.0,44.72,70.05,2.12,0
2026-06-10 02:00:00,2034.48,3053.79,36.5,44.4,43.51,71.13,2.45,0
2026-06-10 02:15:00,2112.29,3216.95,34.4,83.1,43.9,66.53,2.68,0
2026-06-10 02:30:00,2196.02,3296.55,36.4,67.0,41.8,63.48,2.14,0
2026-06-10 02:45:00,2415.35,3309.35,25.6,72.8,41.11,68.35,2.74,0
2026-06-10 03:00:00,2137.89,3015.67,37.6,54.2,43.52,69.13,2.25,0
2026-06-10 03:15:00,2226.85,3068.62,34.3,57.7,43.0,69.02,2.36,0
2026-06-10 03:30:00,2198.03,2847.48,33.5,50.7,42.63,67.58,2.66,0
2026-06-10 03:45:00,2342.61,2979.12,34.4,44.4,42.96,68.71,2.3,0
2026-06-10 04:00:00,2503.23,3244.73,38.0,48.1,42.89,72.19,2.51,0
2026-06-10 04:15:00,2136.3,3342.34,33.8,75.9,44.04,69.35,2.41,0
2026-06-10 04:30:00,2141.27,2914.85,33.7,70.5,44.05,67.47,2.54,0
2026-06-10 04:45:00,2325.3,3011.13,39.9,64.6,43.15,67.15,1.79,0
2026-06-10 05:00:00,2281.83,3096.04,36.4,61.4,43.51,67.98,1.95,0
2026-06-10 05:15:00,2421.6,3142.02,31.6,81.5,43.12,72.49,2.68,0
2026-06-10 05:30:00,2270.07,2978.56,35.6,43.3,41.95,67.94,2.81,0
2026-06-10 05:45:00,2156.88,3163.61,30.8,52.6,43.41,68.35,2.23,0
2026-06-10 06:00:00,2270.88,3028.92,28.4,55.7,40.83,67.19,2.43,0
2026-06-10 06:15:00,2333.04,3097.83,34.0,75.2,43.76,71.15,2.59,0
2026-06-10 06:30:00,3677.53,5886.59,38.9,84.7,26.5,102.5,8.7,1
2026-06-10 06:45:00,2260.87,3100.96,38.9,50.8,42.84,69.53,1.89,0
2026-06-10 07:00:00,2328.0,3034.54,30.1,79.3,41.49,68.61,2.23,0
2026-06-10 07:15:00,2340.32,3083.56,32.9,77.4,43.16,68.49,2.4,0
2026-06-10 07:30:00,2365.86,3086.75,28.2,50.1,42.46,62.44,2.71,0
2026-06-10 07:45:00,2277.85,3044.5,39.9,58.0,40.59,70.26,3.25,0
2026-06-10 08:00:00,2179.95,3061.18,39.7,58.4,43.0,68.74,2.43,0
2026-06-10 08:15:00,2217.61,3339.8,34.7,84.0,41.81,69.47,2.08,0
2026-06-10 08:30:00,2344.78,3184.14,37.1,48.1,43.56,66.62,2.62,0
2026-06-10 08:45:00,2101.97,3055.68,35.7,76.0,42.5,67.44,2.9,0
2026-06-10 09:00:00,2244.24,3204.54,33.9,55.0,42.97,67.37,2.53,0
2026-06-10 09:15:00,2152.8,3049.93,25.8,72.9,41.35,70.95,2.23,0
2026-06-10 09:30:00,2203.45,3275.97,31.8,58.9,41.79,67.45,2.79,0
2026-06-10 09:45:00,2353.41,3155.45,35.1,66.0,41.95,73.61,2.7,0
2026-06-10 10:00:00,2222.93,3083.9,35.2,77.5,43.53,69.48,2.19,0
2026-06-10 10:15:00,2205.57,3167.16,30.6,76.2,44.51,65.21,2.61,0
2026-06-10 10:30:00,2036.82,2864.37,39.1,79.0,41.53,68.08,2.8,0
2026-06-10 10:45:00,2289.55,2930.98,27.5,42.7,43.79,66.77,2.85,0
2026-06-10 11:00:00,2277.46,2920.91,32.5,71.1,39.9,62.91,2.48,0
2026-06-10 11:15:00,2459.59,3121.44,35.4,46.3,41.07,72.4,2.39,0
2026-06-10 11:30:00,2163.07,3359.88,35.5,58.7,41.35,70.16,2.87,0
2026-06-10 11:45:00,2226.3,3434.7,34.7,64.7,40.88,69.73,2.14,0
2026-06-10 12:00:00,2229.93,3195.71,29.1,58.1,40.6,68.81,2.63,0
2026-06-10 12:15:00,2389.29,3175.13,27.3,63.4,43.0,64.94,2.09,0
2026-06-10 12:30:00,2188.56,2829.84,34.5,84.8,42.24,67.19,2.82,0
2026-06-10 12:45:00,2233.48,3018.6,34.0,46.1,42.96,70.5,2.42,0
2026-06-10 13:00:00,2272.95,2981.83,27.7,70.4,43.33,65.77,2.88,0
2026-06-10 13:15:00,2222.39,3006.87,35.6,57.8,42.82,62.07,2.65,0
2026-06-10 13:30:00,2146.43,3074.78,31.8,46.0,43.29,67.83,2.13,0
2026-06-10 13:45:00,2223.29,3029.19,35.0,47.1,42.42,68.05,2.93,0
2026-06-10 14:00:00,2328.84,2803.11,37.6,82.7,41.08,68.74,2.97,0
2026-06-10 14:15:00,2076.82,3212.19,27.5,79.6,43.77,70.22,2.76,0
2026-06-10 14:30:00,2215.96,2939.09,25.3,80.8,41.79,69.99,2.27,0
2026-06-10 14:45:00,2115.99,3135.89,36.7,84.6,41.38,69.05,2.41,0
2026-06-10 15:00:00,2343.41,3411.11,34.1,49.4,42.29,71.39,2.54,0
